replication,target,pyfixest_estimate,pyfixest_se,pyfixest_covered,dbmundlak_estimate,dbmundlak_se,dbmundlak_covered,bitmap_estimate,bitmap_se,bitmap_covered,pyfixest_seconds,dbmundlak_seconds,bitmap_seconds,total_seconds,num_bootstraps,num_units,num_periods
248,0.0670408630560495,0.068855762081787,0.0030949044155171,True,0.0688557620817844,0.0034562783903989,True,0.0688557620817843,0.0034567618699648,True,4.825029202998849,2.098829335998744,0.5486729250042117,7.517178691996378,200,10000,30
249,0.0672177808022044,0.0717018587360619,0.0031493824343013,True,0.0717018587360595,0.0030455145807737,True,0.0717018587360596,0.0030257503515184,True,3.6356623809988378,1.8490634170011615,0.554721275002521,6.07280546000402,200,10000,30
250,0.067246985389977,0.0659189591078089,0.0030154630228369,True,0.0659189591078066,0.0031452503797417,True,0.0659189591078069,0.0031390332639484,True,3.81923380799708,2.3460711219959194,0.5112695759962662,6.721564425002725,200,10000,30
251,0.0671182350329919,0.0661635687732365,0.0030989299275003,True,0.0661635687732342,0.0033101644551663,True,0.0661635687732339,0.0032963193690308,True,6.706460128996696,2.5026509529998293,0.8851135639997665,10.125961357000053,200,10000,30
252,0.0670892722210161,0.0642698884758387,0.0031281957919128,True,0.0642698884758364,0.0031016399800418,True,0.0642698884758365,0.0030872525034083,True,4.570458024994878,2.027589714998612,0.5241273229985381,7.16821368199453,200,10000,30
253,0.0671309633720516,0.0673814126394073,0.0030851814792071,True,0.0673814126394053,0.0031036011401832,True,0.0673814126394053,0.0031270174355875,True,3.621058627999446,1.9028572160023032,0.576081790997705,6.131592232995899,200,10000,30
254,0.0670722566897523,0.064125650557623,0.0030784845309915,True,0.0641256505576207,0.0032087402669341,True,0.0641256505576208,0.003217122682668,True,4.23186599699693,1.9699335299956149,0.8501180299936095,7.085305159998825,200,10000,30
255,0.0671157170462155,0.0681308550185902,0.0030799328317289,True,0.0681308550185872,0.0031008876516847,True,0.0681308550185874,0.0031269153738174,True,3.8017326580011286,2.000212113998714,0.5784697549970588,6.414903937999043,200,10000,30
256,0.0671567559361103,0.0686163568773256,0.0030710376362842,True,0.0686163568773234,0.0031637355092273,True,0.0686163568773236,0.0031788886454191,True,3.624808362001204,1.930875883001136,0.5462554650002858,6.132023372003459,200,10000,30
257,0.0671385571113458,0.0604230483271399,0.0030660692945705,False,0.0604230483271375,0.0030296987429919,False,0.0604230483271377,0.0030408083118433,False,5.264715848999913,1.9873438799986616,0.6143953729988425,7.899708329998248,200,10000,30
258,0.0670096703164342,0.0624713754646867,0.0030962525589208,True,0.062471375464684,0.0032376885874517,True,0.0624713754646839,0.0032595512270203,True,3.58679452600336,1.874739644998044,0.5088495119998697,6.0032871090006665,200,10000,30
259,0.0671237803876184,0.0720334572490731,0.0030948682730567,True,0.0720334572490705,0.0033984724939778,True,0.0720334572490706,0.003371143888327,True,6.540230712002085,2.4028218570019817,0.5713849189996836,9.563144786006887,200,10000,30
260,0.0670580873690668,0.0680892193308574,0.0030874590703269,True,0.0680892193308549,0.0031055402068731,True,0.0680892193308549,0.0031195537749964,True,3.83841676999873,1.8049435169959904,0.7440573529966059,6.432052868993196,200,10000,30
261,0.0668667191977716,0.0679040892193333,0.003076231378826,True,0.0679040892193309,0.0029993300135696,True,0.0679040892193307,0.0030247942512446,True,3.614467209998111,1.8699470659994404,0.5604603480023798,6.088873717999377,200,10000,30
262,0.0671248890951775,0.0692386617100396,0.0031252311600385,True,0.0692386617100372,0.0027021318906605,True,0.0692386617100371,0.0027066164817092,True,4.648933806995046,1.9373301019950304,0.509309774999565,7.127909258000727,200,10000,30
263,0.0670562626349279,0.0669828996282549,0.0030739386146181,True,0.0669828996282528,0.0030166553475019,True,0.0669828996282528,0.0030465261883279,True,4.987975340001867,1.84972633599682,0.5720932459953474,7.441520230000606,200,10000,30
264,0.0671069240796829,0.0670148698884778,0.0031087783653605,True,0.0670148698884758,0.0029002375804761,True,0.0670148698884759,0.0028941395786547,True,3.5926462759962305,1.8020541509977197,0.5417918080056552,5.980573057000584,200,10000,30
265,0.0670325881122346,0.0698505576208204,0.0030628974422218,True,0.0698505576208179,0.0032989135284795,True,0.0698505576208177,0.0033237281977764,True,3.6075672219958506,1.8556795290060109,0.5350374310000916,6.0432876180057065,200,10000,30
266,0.0672547760554701,0.0719776951672892,0.0030890395062568,True,0.0719776951672862,0.0031183619321151,True,0.0719776951672859,0.003145595293786,True,4.491163966995373,2.485144835998653,0.8263058840020676,7.834840218994941,200,10000,30
267,0.0672485184448977,0.06728178438662,0.0031028691409608,True,0.0672817843866171,0.003135334787006,True,0.0672817843866172,0.00314214318283,True,5.280779339998844,1.8291246599983424,0.7625636899974779,7.902484646998346,200,10000,30
268,0.0671421012473163,0.0658505576208203,0.0030627628587709,True,0.0658505576208178,0.0029629994866731,True,0.0658505576208178,0.0029533099155606,True,4.461763922998216,1.913060499005951,0.5200909529958153,6.924568859001738,200,10000,30
269,0.0670278711751037,0.0628617100371766,0.0030782805602119,True,0.0628617100371748,0.0030593002059332,True,0.0628617100371748,0.0030734345415923,True,3.612379131001944,2.436078938000719,0.7172162439965177,6.799287080000795,200,10000,30
270,0.067136735641409,0.0685256505576232,0.00309445571224,True,0.0685256505576208,0.0029115461988443,True,0.0685256505576207,0.0029215264983928,True,4.9380300429984345,2.2214346100008697,0.6221223419997841,7.81292126399785,200,10000,30
271,0.0670584052743751,0.0641494423791852,0.003036384102461,True,0.0641494423791823,0.0031505152766529,True,0.0641494423791818,0.0031096133668092,True,3.966646897002647,2.093728749001457,0.7997260289994301,6.890096272996743,200,10000,30
272,0.0668899736734609,0.0686758364312284,0.0031028355613968,True,0.0686758364312269,0.0031855620123764,True,0.0686758364312271,0.003210568725073,True,4.328530647995649,1.9710376570001245,0.5520606949939975,6.895365311000205,200,10000,30
273,0.0670278775610466,0.0635895910780686,0.0030827001226857,True,0.0635895910780672,0.0029337604788481,True,0.0635895910780669,0.0029428544223804,True,3.692330591999053,1.95831275999808,0.5162748219954665,6.199505076998321,200,10000,30
274,0.0671170845588593,0.0701137546468431,0.0030631463190213,True,0.0701137546468401,0.0031449510380413,True,0.0701137546468401,0.0031536068440657,True,3.619547116999456,1.9017122240038589,0.592379431000154,6.142483930998424,200,10000,30
275,0.0671077533379931,0.0689605947955418,0.0030841410240075,True,0.068960594795539,0.0031060732131078,True,0.068960594795539,0.0031201215189125,True,7.373027800997079,2.2597239530005027,0.7938545209981385,10.46086530199682,200,10000,30
276,0.067089919557697,0.069671375464686,0.0030506100984848,True,0.069671375464684,0.0031992399281102,True,0.0696713754646843,0.0031829060645102,True,3.7246593939999,2.067390133997833,0.5993867790020886,6.4219143810041714,200,10000,30
277,0.0670079468438992,0.0664988847583668,0.0031029473028578,True,0.0664988847583643,0.0028173151289241,True,0.0664988847583647,0.0028514276824917,True,4.052674370999739,2.043606633997115,0.6537189849987044,6.794858474000648,200,10000,30
278,0.0670055572611068,0.0675762081784414,0.003065272297868,True,0.0675762081784387,0.0027886075062657,True,0.067576208178439,0.0027753542544337,True,3.66717530599999,1.9187465040013196,0.8177826479950454,6.450876741000684,200,10000,30
279,0.0671278632166988,0.0681769516728643,0.0031303878961738,True,0.0681769516728623,0.0033149441074664,True,0.0681769516728625,0.0033405577152346,True,3.5043589909982984,1.932038542996452,0.6068861180028762,6.076530970000022,200,10000,30
280,0.0670093087752849,0.0728178438661738,0.0031086891375576,True,0.072817843866171,0.0030458192456569,True,0.0728178438661707,0.0030464640674353,True,4.211415430996567,1.8633943899985752,0.5919584880030015,6.711510289002035,200,10000,30
281,0.0671561423368974,0.0643695167286272,0.0031223996246628,True,0.0643695167286246,0.0029751215490058,True,0.0643695167286245,0.0029953631987609,True,4.16543348399864,2.569390629992995,0.8250188549936865,7.603174709001905,200,10000,30
282,0.0671392810378582,0.0666156133829019,0.003112159186997,True,0.0666156133828998,0.0031257087503544,True,0.0666156133828999,0.0031157356601185,True,3.928902322004433,2.1090345379998325,0.8766495180025231,6.944687786999566,200,10000,30
283,0.0670273951857371,0.0713828996282549,0.0030793192373189,True,0.0713828996282528,0.0029775311168464,True,0.0713828996282529,0.0029805544511871,True,4.469101234004484,1.9790239930007372,0.5178061429978698,6.996091330998752,200,10000,30
284,0.0670312782367265,0.0699338289962844,0.0030925585136124,True,0.0699338289962824,0.0032371605855518,True,0.0699338289962828,0.0032805388104533,True,3.722342367997044,1.958381809999992,0.6303827199953957,6.356002027001523,200,10000,30
285,0.0671031019879745,0.0686312267658021,0.0031081575026956,True,0.0686312267657992,0.003136837939336,True,0.0686312267657994,0.0031692188679815,True,3.692798092997691,2.0200675200030678,0.7342801240010886,6.490379130998917,200,10000,30
286,0.0671300849478955,0.064638661710039,0.0031157073163323,True,0.0646386617100371,0.0031490382638267,True,0.0646386617100374,0.0031704116673098,True,3.883243948999734,2.07877359399572,0.6016223089973209,6.609621853996941,200,10000,30
287,0.0670512837317051,0.0649947955390356,0.0031173358324447,True,0.0649947955390335,0.0031070248015945,True,0.0649947955390334,0.0031290232510177,True,7.551088260996039,1.9061835430038627,0.5578877720035962,10.061301540998102,200,10000,30
288,0.0670500963826254,0.0656832713754668,0.0030991230334957,True,0.0656832713754647,0.0033969947282681,True,0.0656832713754646,0.0034127195304777,True,3.981137294998916,1.8901701380018492,0.5526018260061392,6.462648235996312,200,10000,30
289,0.0670436536871604,0.0634713754646857,0.0030999096583583,True,0.063471375464684,0.0031826815819066,True,0.0634713754646843,0.0031822012415187,True,3.945018849000917,2.105180812999606,0.5259470899982261,6.62290780100011,200,10000,30
290,0.0669935641603393,0.0670364312267686,0.0031020830118667,True,0.0670364312267656,0.0030210859713314,True,0.0670364312267659,0.0030304474932721,True,3.794655088997388,2.12252474300476,0.6709811549953884,6.6198257750002085,200,10000,30
291,0.0669254598506297,0.0640156133829013,0.0030948202525859,True,0.0640156133828997,0.0031628306276935,True,0.0640156133828994,0.0031880725707517,True,3.581778045001556,1.8778275690056037,0.5474108919952414,6.054433329001768,200,10000,30
292,0.0668889845691412,0.0623933085501881,0.0030823659857318,True,0.0623933085501859,0.0028760756136321,True,0.062393308550186,0.0029079662065544,True,4.509343395002361,1.9118125349996264,0.5940151479953784,7.0575898949973634,200,10000,30
293,0.0671654710535891,0.0685442379182173,0.0030838847480391,True,0.0685442379182156,0.0031799264958239,True,0.0685442379182156,0.0031795603682868,True,4.218448696999985,2.042303454996727,0.718893230005051,7.0110863170048106,200,10000,30
294,0.0670921440218873,0.0667925650557644,0.0030415993401725,True,0.0667925650557621,0.0030532640722743,True,0.066792565055762,0.003081499680214,True,4.178836883998883,2.1288099800003693,0.7070282100030454,7.046418862999417,200,10000,30
295,0.0671497307333716,0.062848327137548,0.0030671145962049,True,0.0628483271375464,0.0032773912658685,True,0.0628483271375463,0.003267785735528,True,7.28120854000008,2.281907106997096,0.5686826669989387,10.177716444995896,200,10000,30
296,0.0670296042064937,0.0670401486988869,0.003086252833365,True,0.0670401486988848,0.0030660688524308,True,0.0670401486988845,0.0030886489990245,True,3.5493363319983477,1.8134845729946392,0.5418720689995098,5.9347880620043725,200,10000,30
297,0.0670160045911527,0.0735501858736084,0.0030527063480937,False,0.0735501858736059,0.0030231867438191,False,0.0735501858736062,0.0030098022736941,False,4.083696575995418,1.8644577430022764,0.5474362639943138,6.540917628997704,200,10000,30
298,0.0672015701548323,0.0655278810408946,0.00309232086682,True,0.065527881040892,0.0028240769541137,True,0.065527881040892,0.0028246498420695,True,3.543245769003988,1.844095232001564,0.5256523739953991,5.956226442001935,200,10000,30
299,0.0668973814460182,0.0661680297397793,0.0030655673026335,True,0.066168029739777,0.0031411511914465,True,0.066168029739777,0.0031619569526824,True,3.635271979001118,1.8730769350004264,0.5103204240003834,6.047858826997981,200,10000,30
300,0.0671074097761492,0.065806691449816,0.0030809385006212,True,0.0658066914498142,0.0030924335066698,True,0.0658066914498144,0.0031413747749331,True,3.725144244999683,2.471801567000512,0.5941195569976117,6.822439594005118,200,10000,30
301,0.066957708642286,0.0561561338289981,0.0030882217261127,False,0.0561561338289963,0.0031071260756585,False,0.0561561338289964,0.0030971344744216,False,7.270317905000411,2.08373249899887,0.5608442850061692,9.959531264998075,200,10000,30
302,0.0671549869168279,0.0701583643122705,0.0030389563556539,True,0.0701583643122677,0.0026758578742515,True,0.070158364312268,0.0027161535919093,True,3.584647698997287,1.8795321359939408,0.5408488620014396,6.036620567996579,200,10000,30
303,0.0670575875307701,0.0668959107806716,0.0030500898639157,True,0.0668959107806692,0.0030974601870561,True,0.0668959107806694,0.0031089060566906,True,4.097899564003456,2.440220183001657,0.7589503039998817,7.3273955960030435,200,10000,30
304,0.0669340822728691,0.0676014869888505,0.0031030638377037,True,0.0676014869888475,0.0030144325262829,True,0.0676014869888475,0.0030306924233305,True,3.5442845369980205,1.825027674000012,0.5681277259936905,5.970153665999533,200,10000,30
305,0.0670514136723182,0.0724327137546498,0.0030834075375802,True,0.0724327137546469,0.003080757610797,True,0.0724327137546469,0.0030817273189711,True,5.9708250499970745,2.5872508399988874,0.823852881003404,9.412748088005172,200,10000,30
306,0.0670801610904458,0.064350185873608,0.0031177319119414,True,0.064350185873606,0.0032806207199231,True,0.0643501858736058,0.0032960745717312,True,3.647898527997313,1.7461667409952497,0.5761780460015871,6.000884099994437,200,10000,30
307,0.067130801748783,0.0644141263940536,0.0030781708199181,True,0.0644141263940519,0.0030031910709831,True,0.0644141263940519,0.0029926353074403,True,4.195116667004186,1.8909678499985605,0.5817214589987998,6.697664672996325,200,10000,30
308,0.0671677669977209,0.068670631970262,0.0030940045388968,True,0.0686706319702602,0.0031348359514392,True,0.0686706319702603,0.0031529309262648,True,4.201508664002176,2.139408800001547,0.7459837380010867,7.122011626997846,200,10000,30
309,0.0671478267314506,0.0668163568773259,0.003055942163963,True,0.0668163568773234,0.0030795948091643,True,0.066816356877323,0.0030985387942729,True,3.738638204995368,1.815288043995679,0.5616188470012276,6.1479884309956105,200,10000,30
310,0.0670583486563322,0.0644684014869908,0.0030976328331738,True,0.0644684014869887,0.0032957177385219,True,0.0644684014869888,0.0032942694754265,True,3.492007143999217,1.8595350519972271,0.6035804450002615,5.988028061001387,200,10000,30
311,0.0669619897209607,0.0671315985130133,0.0031113579465703,True,0.0671315985130112,0.0031756085286696,True,0.0671315985130112,0.0031669167826199,True,4.178110685999855,1.7441572829993677,0.7048450869988301,6.671006748001673,200,10000,30
312,0.0670398551198277,0.0652795539033484,0.0030622781957021,True,0.0652795539033457,0.0029420118886009,True,0.065279553903346,0.0029653741884435,True,4.012295562002691,1.8169089790026192,0.5357187970002997,6.409451732004527,200,10000,30
313,0.067152019855147,0.066484758364314,0.0031121237190973,True,0.0664847583643122,0.0033181396511281,True,0.066484758364312,0.0032849300463996,True,5.502703577003558,2.0144326230001752,0.6138836820027791,8.176916593998612,200,10000,30
314,0.0669086985416425,0.063191078066917,0.0030794929982254,True,0.0631910780669146,0.0029416436488974,True,0.0631910780669149,0.0029861669527196,True,6.6188354960031575,1.8682559709995985,0.5086393089950434,9.02478433399665,200,10000,30
315,0.0670496398362645,0.0668252788104114,0.0030973393301415,True,0.0668252788104091,0.0033116019682515,True,0.0668252788104089,0.0033389993118018,True,3.541398952998861,1.9893317489986655,0.543496504003997,6.10540525399847,200,10000,30
316,0.0671065348940558,0.0689762081784414,0.003066685248117,True,0.0689762081784386,0.0035630883314515,True,0.0689762081784385,0.0035725241640578,True,3.6555223780014794,2.270259705001081,0.5247471109978505,6.497259042000223,200,10000,30
317,0.067087337291201,0.0675330855018613,0.0030808202767453,True,0.0675330855018586,0.0030527623324834,True,0.0675330855018587,0.0030633533818714,True,4.877255943996715,1.913897275000636,0.5704981829985627,7.40526611200039,200,10000,30
318,0.0671313074413011,0.0676840148698908,0.0030662795847736,True,0.0676840148698884,0.003027869992812,True,0.0676840148698886,0.0030521421356783,True,3.705873379003606,1.9050896959961392,0.7845595260005211,6.425814599999285,200,10000,30
319,0.0670936589536047,0.0703561338289989,0.0031064598485424,True,0.0703561338289964,0.0030368012728047,True,0.0703561338289963,0.003041798540431,True,5.896417600000859,2.5395598280010745,0.7234191430034116,9.1888332709932,200,10000,30
320,0.0667923704232634,0.0638342007434969,0.0030976524032559,True,0.0638342007434945,0.0027980061487567,True,0.0638342007434942,0.0028081781758287,True,3.7184176750015463,2.3652100339968456,0.7799721799965482,6.896949000998575,200,10000,30
321,0.0669374993309501,0.0686185873605968,0.0031077979752485,True,0.0686185873605948,0.0030219274353683,True,0.068618587360595,0.0030146096125383,True,3.983344220003346,1.874439363993588,0.5261889009998413,6.428017494996311,200,10000,30
322,0.0670502779722043,0.0675635687732362,0.0030341189195926,True,0.0675635687732342,0.0032415151739924,True,0.0675635687732343,0.0032390835569796,True,4.194904893003695,2.452324685000349,0.5870674250036245,7.264151205999951,200,10000,30
323,0.0672041302841335,0.0686527881040912,0.0030535653575982,True,0.0686527881040893,0.0033226855302912,True,0.0686527881040892,0.0033073387972216,True,3.749435295001604,1.8726733930016053,0.6376555899987579,6.3005295479961205,200,10000,30
324,0.0670569743720379,0.0746951672862481,0.0030766707876929,False,0.0746951672862453,0.0029839438366897,False,0.0746951672862454,0.0029705105256651,False,3.773197645998152,2.110969010995177,0.6001829550004913,6.5176333189956495,200,10000,30
325,0.0668400523815068,0.0707940520446128,0.0030964006243754,True,0.0707940520446096,0.0030887603857069,True,0.0707940520446097,0.0030997823904885,True,3.64953063899884,1.8997929859979197,0.5851967449998483,6.167591792000167,200,10000,30
326,0.0672229152490684,0.0674089219330878,0.0030716068929793,True,0.0674089219330854,0.0030058478526268,True,0.0674089219330857,0.0030146678039078,True,6.030652596004074,1.8557604340021496,0.5545315710041905,8.475564849002694,200,10000,30
327,0.0669687003140561,0.066723420074352,0.0030709544738333,True,0.0667234200743495,0.0030892191938576,True,0.0667234200743493,0.0030768353612668,True,3.972263998002745,2.441049462999217,0.807403234000958,7.253417626998271,200,10000,30
328,0.0670794014386177,0.0649494423791849,0.0030772630499502,True,0.0649494423791821,0.0030475911233336,True,0.0649494423791819,0.0030466494120747,True,3.6752536319982023,2.227952218003338,0.5930538129978231,6.533371578996594,200,10000,30
329,0.0671917961396109,0.0715672862453559,0.0030624188208896,True,0.0715672862453531,0.0031541033160346,True,0.0715672862453535,0.0031635213413586,True,4.51527456400072,1.9040496820016413,0.6240078850023565,7.088359800000035,200,10000,30
330,0.0671983002180836,0.0695747211895926,0.0030934258502748,True,0.069574721189591,0.0030685590358732,True,0.0695747211895911,0.0030671350003847,True,3.654641667002579,2.423453827999765,0.8170680640032515,6.924534410005435,200,10000,30
331,0.0670058875855461,0.0677657992565075,0.0030931645459061,True,0.0677657992565056,0.0027156982426365,True,0.067765799256506,0.0027150039853647,True,3.6508546240002033,1.8854058680008168,0.7725122590054525,6.343917286998476,200,10000,30
332,0.0671881122652084,0.0650847583643141,0.0030952657536814,True,0.0650847583643122,0.0028879615811607,True,0.0650847583643123,0.0028919109597848,True,3.82026407399826,1.8361761449996263,0.4992731359961908,6.202140166002209,200,10000,30
333,0.0670681552474821,0.0592505576208191,0.0031018954333877,False,0.0592505576208179,0.0030640166711091,False,0.059250557620818,0.0030456784721439,False,5.392723257995385,1.9137523499957751,0.6236613410001155,7.964231689998996,200,10000,30
334,0.0669993843310298,0.0640148698884777,0.0030777585020439,True,0.0640148698884759,0.0031744174593734,True,0.0640148698884758,0.0031632908233068,True,4.808053865999682,2.188732786999026,0.599030061996018,7.626607582998986,200,10000,30
335,0.0671112699538866,0.0689866171003737,0.0030614516029064,True,0.0689866171003717,0.003243294065726,True,0.0689866171003715,0.0032489532815714,True,3.5008476760049234,1.8772601689997828,0.6920893179994891,6.100155270003597,200,10000,30
336,0.0669361605218014,0.0658208178438677,0.0030497890016368,True,0.0658208178438661,0.002914611923944,True,0.0658208178438667,0.0029241504585661,True,4.11796022499766,1.8722983280022163,0.5661521069996525,6.601035329003935,200,10000,30
337,0.067012950984783,0.0710342007434967,0.0030999569864194,True,0.0710342007434945,0.0031909581935051,True,0.0710342007434945,0.003213085749964,True,3.9499104130009073,2.0323996349980007,0.5582020360016031,6.583695301997068,200,10000,30
338,0.067103283830937,0.0686743494423815,0.0030696268424058,True,0.0686743494423791,0.0032336650069651,True,0.0686743494423791,0.0032482445334988,True,4.813866481999867,1.9255380290051107,0.7243085499940207,7.494319079996785,200,10000,30
339,0.0671587122496077,0.062216356877325,0.0031428006002237,True,0.0622163568773233,0.0027419912856615,True,0.062216356877324,0.0027535722221322,True,3.703351789998123,2.27073393700266,0.5816335579947918,6.587768639001297,200,10000,30
340,0.0669440490911599,0.0633271375464704,0.0030757741563578,True,0.0633271375464684,0.0030617690164072,True,0.0633271375464685,0.0030537961214424,True,3.647186588998011,1.8436634469981072,0.6044081259969971,6.1250978440002655,200,10000,30
341,0.067131736642017,0.0624000000000014,0.0030764789692505,True,0.0624,0.0030400351285035,True,0.0624000000000004,0.0030577924431195,True,7.4345317620027345,2.0923538360002567,0.538180473005923,10.110381031001452,200,10000,30
342,0.0671120053631561,0.0670118959107826,0.0031200892251225,True,0.0670118959107808,0.0030434063620829,True,0.0670118959107811,0.0030345171986562,True,4.017413385001419,1.9919354660014503,0.6088647770011448,6.663308980001602,200,10000,30
343,0.0672164511084738,0.0642617100371765,0.0030763496490699,True,0.0642617100371748,0.0029378523819487,True,0.064261710037175,0.0029589402170471,True,3.917013086997031,2.0265823879963136,0.517224057999556,6.506705194005917,200,10000,30
344,0.0671850807675163,0.0654988847583666,0.0030541399032508,True,0.0654988847583643,0.0029951405208898,True,0.0654988847583641,0.0030125830212283,True,4.3638368920001085,1.8595928770009775,0.604810295997595,6.877808941993862,200,10000,30
345,0.0670939632917217,0.0706066914498154,0.0030553121211246,True,0.070606691449814,0.0030043127368051,True,0.0706066914498139,0.0030270106000897,True,4.031862559997535,1.8949409119959453,0.6303536249979516,6.58732915300061,200,10000,30
346,0.0671479541002445,0.071977695167289,0.0030674550590089,True,0.0719776951672862,0.0028957647608285,True,0.0719776951672859,0.0029009555144106,True,3.53666527599853,2.408803161997639,0.5811000309986412,6.556146584996895,200,10000,30
347,0.0669617095634528,0.0651308550185899,0.0030601365866827,True,0.0651308550185874,0.0029583469404003,True,0.0651308550185876,0.0029570372977877,True,7.529862337003578,2.4241721340004005,0.5431099120032741,10.53999742000451,200,10000,30
348,0.0671432168954844,0.0667464684014888,0.0030844719624205,True,0.066746468401487,0.0031691140356151,True,0.0667464684014874,0.003181017192591,True,3.813745657003892,1.7554566780017922,0.535333838997758,6.135925682996458,200,10000,30
349,0.0670608697770912,0.0701888475836448,0.0030885116889841,True,0.0701888475836431,0.0029000432228552,True,0.0701888475836433,0.0029103660460276,True,4.470501643001626,1.8757959049980852,0.7136464430004708,7.091799080000783,200,10000,30
350,0.06724621353735,0.0657695167286264,0.0031095231605484,True,0.0657695167286245,0.002878716902804,True,0.0657695167286252,0.0029070954517633,True,4.327748497002176,2.1550425949972123,0.7941768110031262,7.31159587300499,200,10000,30
351,0.0670415777732602,0.0742736059479575,0.0030510376933607,False,0.0742736059479556,0.0031765527506001,False,0.0742736059479553,0.0031769507781723,False,3.5561140589998104,2.1627892070027883,0.5094695160005358,6.258014571001695,200,10000,30
352,0.0672121182293892,0.0637204460966565,0.0030660992522618,True,0.0637204460966545,0.0029430403151014,True,0.0637204460966542,0.0029429095092411,True,3.9840121399975033,2.244258304999676,0.5777323209986207,6.853686713002389,200,10000,30
353,0.0671687466736863,0.06461710037175,0.0030985261647699,True,0.0646171003717473,0.0030375046717354,True,0.0646171003717474,0.0030498805449694,True,3.666879867996613,1.840629178994277,0.4976057130043045,6.03704601899517,200,10000,30
354,0.067103700385734,0.0691739776951694,0.0030368084191028,True,0.0691739776951672,0.0033295673129777,True,0.0691739776951675,0.003306534780657,True,5.618897109998216,1.8507385289995,0.710265174995584,8.212804924005468,200,10000,30
355,0.0671588233458368,0.0729680297397803,0.0030378460770594,True,0.0729680297397769,0.0031256028242531,True,0.072968029739777,0.0031584580716259,True,3.905647326995677,2.6358845499999006,0.6030924139995477,7.1766809839973575,200,10000,30
356,0.0672370968327144,0.06863866171004,0.0030657535006314,True,0.0686386617100372,0.0029506900080449,True,0.0686386617100372,0.0029333319110017,True,3.78647828999965,1.8000020969993784,0.5732432410004549,6.18940124099754,200,10000,30
357,0.0669754612288025,0.0690817843866198,0.003100061980576,True,0.0690817843866171,0.0032755760180582,True,0.0690817843866171,0.003297724100655,True,5.397456122998847,1.8896555730025284,0.5910532039997634,7.927007053003763,200,10000,30
358,0.0671022242455978,0.0704431226765821,0.0030918792615216,True,0.0704431226765799,0.0029777840881841,True,0.0704431226765796,0.0029863380030391,True,3.5621076910028933,1.837495802996273,0.5691783529982786,5.999922720999166,200,10000,30
359,0.0671209017701202,0.0661249070632001,0.0030984031125359,True,0.0661249070631969,0.0030869713314773,True,0.0661249070631972,0.0030924489332645,True,4.12951410599635,1.8996837250015235,0.5420181439985754,6.599749476001307,200,10000,30
360,0.0670853088024958,0.0688148698884781,0.0030510937106563,True,0.0688148698884759,0.0031435624437156,True,0.0688148698884761,0.0031792561261472,True,6.570247176001431,2.06857984400267,0.50765392100584,9.194389688003866,200,10000,30
361,0.0669671749724264,0.0693003717472146,0.0031006332042519,True,0.0693003717472119,0.0031547550037489,True,0.0693003717472122,0.0031519345173063,True,3.5843461050026235,1.8822362849969068,0.6259725579948281,6.125094629001978,200,10000,30
362,0.0669483254072613,0.0680907063197048,0.0030820668520889,True,0.0680907063197027,0.0031772309237755,True,0.0680907063197025,0.003175817464443,True,3.629225224998663,2.03664867200132,0.557359318001545,6.2676333480048925,200,10000,30
363,0.0671252255048898,0.0616721189591098,0.0030724933839895,True,0.0616721189591078,0.0031659692231695,True,0.0616721189591084,0.0031459469127966,True,4.328214466004283,1.8941284300017287,0.568702635995578,6.822549858996354,200,10000,30
364,0.0671374147352553,0.0742319702602255,0.003069437082719,False,0.0742319702602231,0.00312755393183,False,0.0742319702602233,0.0031460286710864,False,7.484317451999232,1.9265680450043876,0.5348714789943187,9.98899317100586,200,10000,30
365,0.066852019846143,0.0644401486988865,0.0030825409043561,True,0.0644401486988848,0.0030756447541728,True,0.0644401486988851,0.0030794242728073,True,3.615643839999393,1.90655615599826,0.5289499680002336,6.081957579997834,200,10000,30
366,0.0670373937403041,0.0679881040892213,0.0030611198174245,True,0.0679881040892192,0.0029628641276671,True,0.0679881040892192,0.0030024097850045,True,3.9899090860053543,1.8428009929994005,0.5767966760031413,6.454382367999642,200,10000,30
367,0.0672389408944636,0.0653635687732362,0.0031104894655025,True,0.0653635687732342,0.0028671944389298,True,0.0653635687732343,0.0028671065182826,True,5.13674898899626,2.052865170997393,0.7175552089975099,7.937834208998538,200,10000,30
368,0.066904389890289,0.0698929368029766,0.0031039954557907,True,0.069892936802974,0.0033078945400496,True,0.0698929368029739,0.0033045752678674,True,3.934826053002325,1.996761294001772,0.6067487700056517,6.580095386001631,200,10000,30
369,0.0670760681230122,0.0675472118959136,0.0030825500574705,True,0.0675472118959109,0.0031986461218419,True,0.067547211895911,0.0031786791428354,True,3.5649863989965525,1.8525295309955252,0.5660190630005673,6.016664098999172,200,10000,30
370,0.0670885399883896,0.0621293680297419,0.0030887028004939,True,0.0621293680297399,0.0031716942958484,True,0.0621293680297401,0.0031882825201905,True,6.059194852001383,2.019546684001398,0.5056576560018584,8.612394757001312,200,10000,30
371,0.0671374376693352,0.0639144981412667,0.0031244489468169,True,0.0639144981412639,0.0028965779285542,True,0.063914498141264,0.0028956180208818,True,3.62767370200163,1.8162205560001892,0.6126051250030287,6.087787356998888,200,10000,30
